date;respiration;activite_electrodermale;temperature;frequence_cardiaque
17/02/2014 16:50:16.967;-4,895;-41,779;32,758;83
17/02/2014 16:50:16.998;-4,95;-41,779;32,758;83
17/02/2014 16:50:17.029;-5,044;-41,779;32,758;83
17/02/2014 16:50:17.060;-5,09;-41,779;32,758;83
17/02/2014 16:50:17.092;-5,192;-41,792;32,758;83
17/02/2014 16:50:17.123;-5,239;-41,792;32,758;83
17/02/2014 16:50:17.154;-5,324;-41,792;32,758;83
17/02/2014 16:50:17.185;-5,402;-41,792;32,758;83
17/02/2014 16:50:17.217;-5,465;-41,792;32,758;83
17/02/2014 16:50:17.248;-5,535;-41,792;32,758;83
17/02/2014 16:50:17.279;-5,855;-41,779;32,758;83
17/02/2014 16:50:17.310;-5,87;-41,779;32,758;83
17/02/2014 16:50:17.342;-5,933;-41,779;32,758;83
17/02/2014 16:50:17.373;-5,956;-41,779;32,758;83
17/02/2014 16:50:17.404;-5,995;-41,779;32,758;83
17/02/2014 16:50:17.435;-6,026;-41,767;32,758;83
17/02/2014 16:50:17.467;-6,136;-41,767;32,758;83
17/02/2014 16:50:17.498;-6,237;-41,767;32,758;83
17/02/2014 16:50:17.529;-6,393;-41,767;32,758;83
17/02/2014 16:50:17.560;-6,502;-41,767;32,758;83
17/02/2014 16:50:17.592;-6,565;-41,754;32,758;83
17/02/2014 16:50:17.623;-6,635;-41,754;32,758;83
17/02/2014 16:50:17.654;-6,689;-41,754;32,758;82
17/02/2014 16:50:17.685;-6,728;-41,754;32,758;82
17/02/2014 16:50:17.717;-6,986;-41,742;32,771;82
17/02/2014 16:50:17.748;-6,962;-41,742;32,771;82
17/02/2014 16:50:17.779;-6,947;-41,742;32,771;82
17/02/2014 16:50:17.810;-6,923;-41,729;32,771;82
17/02/2014 16:50:17.842;-6,9;-41,729;32,758;82
17/02/2014 16:50:17.873;-6,877;-41,729;32,771;82
17/02/2014 16:50:17.904;-6,869;-41,729;32,758;82
17/02/2014 16:50:17.935;-6,861;-41,729;32,771;82
17/02/2014 16:50:17.967;-6,892;-41,742;32,758;82
17/02/2014 16:50:17.998;-6,869;-41,742;32,771;82
17/02/2014 16:50:18.029;-6,861;-41,742;32,758;82
17/02/2014 16:50:18.060;-6,877;-41,742;32,771;82
17/02/2014 16:50:18.092;-6,853;-41,729;32,771;82
