;-3,031;-48,936;26,727;76,000
;-2,953;-48,936;26,727;76,000
;-2,844;-48,936;26,727;76,000
;-2,789;-48,936;26,727;76,000
;-2,782;-48,936;26,727;76,000
;-2,735;-48,936;26,727;76,000
;-2,711;-48,936;26,727;76,000
;-2,766;-48,936;26,727;76,000
;-2,914;-48,936;26,727;76,000
;-3,125;-48,936;26,727;76,000
;-3,304;-48,936;26,727;76,000
;-3,460;-48,936;26,727;76,000
;-3,601;-48,936;26,727;76,000
;-3,741;-48,936;26,727;75,000
;-3,835;-48,936;26,727;75,000
;-3,975;-48,936;26,727;75,000
;-4,053;-48,936;26,727;75,000
;-4,170;-48,936;26,727;75,000
;-4,279;-48,936;26,715;75,000
;-4,388;-48,936;26,715;75,000
;-4,490;-48,936;26,727;75,000
;-4,607;-48,936;26,727;75,000
;-4,700;-48,936;26,715;75,000
;-4,802;-48,936;26,727;75,000
;-4,880;-48,936;26,715;75,000
;-4,997;-48,936;26,715;75,000
;-5,083;-48,936;26,727;75,000
;-5,184;-48,936;26,727;75,000
;-5,285;-48,936;26,727;75,000
;-5,363;-48,936;26,727;75,000
;-5,410;-48,936;26,715;75,000
;-5,465;-48,936;26,715;75,000
;-5,519;-48,936;26,727;75,000
;-5,714;-48,936;26,715;75,000
;-5,847;-48,936;26,715;75,000
;-5,925;-48,936;26,715;75,000
;-5,980;-48,936;26,715;75,000
;-6,003;-48,936;26,715;75,000
;-6,073;-48,936;26,727;75,000
;-6,097;-48,936;26,715;75,000
;-6,120;-48,936;26,715;75,000
;-6,159;-48,936;26,715;75,000
;-6,167;-48,936;26,727;75,000
;-6,198;-48,936;26,715;75,000
;-6,206;-48,936;26,715;75,000
;-6,229;-48,936;26,715;75,000
;-6,206;-48,936;26,715;75,000
;-6,229;-48,936;26,715;75,000
;-6,229;-48,936;26,715;75,000
;-6,268;-48,936;26,715;75,000
;-6,284;-48,936;26,715;75,000
;-6,292;-48,936;26,715;75,000
;-6,268;-48,936;26,715;75,000
;-6,299;-48,936;26,715;75,000
;-6,284;-48,936;26,715;75,000
;-6,268;-48,936;26,715;75,000
;-6,206;-48,936;26,715;75,000
;-6,268;-48,936;26,715;75,000
;-6,338;-48,936;26,715;75,000
;-6,424;-48,936;26,715;75,000
;-6,487;-48,936;26,715;75,000
;-6,510;-48,936;26,702;75,000
;-6,518;-48,936;26,715;75,000
;-6,502;-48,936;26,702;76,000
;-6,502;-48,936;26,702;76,000
;-6,487;-48,936;26,702;76,000
;-6,510;-48,936;26,702;76,000
;-6,510;-48,936;26,702;76,000
;-6,526;-48,936;26,702;76,000
;-6,502;-48,936;26,702;76,000
;-6,494;-48,936;26,702;76,000
;-6,479;-48,936;26,702;76,000
;-6,463;-48,936;26,702;76,000
;-6,479;-48,936;26,702;76,000
;-6,479;-48,936;26,702;76,000
;-6,479;-48,936;26,702;76,000
;-6,471;-48,936;26,702;76,000
;-6,479;-48,936;26,702;76,000
;-6,448;-48,936;26,702;76,000
;-6,471;-48,936;26,702;76,000
;-6,455;-48,936;26,702;76,000
;-6,432;-48,936;26,702;76,000
;-6,385;-48,936;26,702;76,000
;-6,370;-48,936;26,702;76,000
;-6,479;-48,936;26,690;76,000
;-6,541;-48,936;26,690;76,000
;-6,588;-48,936;26,690;76,000
;-6,635;-48,936;26,690;76,000
;-6,596;-48,936;26,690;76,000
;-6,596;-48,936;26,690;75,000
;-6,526;-48,936;26,690;75,000
;-6,471;-48,936;26,690;75,000
;-6,455;-48,936;26,677;75,000
;-6,346;-48,936;26,690;75,000
;-6,292;-48,936;26,677;75,000
;-6,237;-48,936;26,677;75,000
;-6,151;-48,936;26,690;75,000
;-6,058;-48,936;26,677;75,000
;-5,980;-48,936;26,677;75,000
;-5,894;-48,936;26,677;75,000
;-5,746;-48,936;26,677;75,000
;-5,644;-48,936;26,677;75,000
;-5,551;-48,936;26,677;75,000
;-5,441;-48,936;26,677;75,000
;-5,324;-48,936;26,677;75,000
;-5,207;-48,936;26,677;75,000
;-5,059;-48,936;26,677;75,000
;-4,958;-48,936;26,665;75,000
;-4,802;-48,936;26,677;75,000
;-4,654;-48,936;26,677;75,000
;-4,498;-48,936;26,677;75,000
;-4,420;-48,936;26,677;75,000
;-4,404;-48,936;26,677;75,000
;-4,318;-48,936;26,665;75,000
;-4,217;-48,936;26,677;75,000
;-4,076;-48,936;26,665;75,000
;-3,944;-48,936;26,665;75,000
;-3,811;-48,936;26,665;74,000
;-3,725;-48,936;26,665;74,000
;-3,655;-48,936;26,665;74,000
;-3,577;-48,936;26,665;74,000
;-3,499;-48,936;26,665;74,000
;-3,445;-48,936;26,665;74,000
;-3,413;-48,936;26,665;74,000
;-3,374;-48,936;26,665;74,000
;-3,367;-48,936;26,665;74,000
;-3,429;-48,936;26,665;74,000
;-3,484;-48,936;26,665;74,000
;-3,569;-48,936;26,665;74,000
;-3,725;-48,936;26,665;74,000
;-3,850;-48,936;26,665;74,000
;-3,952;-48,936;26,665;74,000
;-4,069;-48,936;26,665;74,000
;-4,201;-48,936;26,665;74,000
;-4,248;-48,936;26,665;74,000
;-4,365;-48,936;26,665;74,000
;-4,412;-48,936;26,665;74,000
;-4,560;-48,936;26,665;74,000
;-4,763;-48,936;26,665;74,000
;-4,911;-48,936;26,665;74,000
;-5,067;-48,936;26,652;74,000
;-5,114;-48,936;26,665;74,000
;-5,223;-48,936;26,665;74,000
;-5,293;-48,936;26,665;74,000
;-5,348;-48,936;26,652;74,000
;-5,418;-48,936;26,652;74,000
;-5,527;-48,936;26,652;74,000
;-5,574;-48,936;26,652;74,000
;-5,629;-48,936;26,652;74,000
;-5,714;-48,936;26,652;74,000
;-5,746;-48,936;26,652;74,000
;-5,824;-48,936;26,665;74,000
;-5,863;-48,936;26,652;74,000
;-5,925;-48,936;26,652;74,000
;-5,964;-48,936;26,652;74,000
;-6,011;-48,936;26,652;74,000
;-6,050;-48,936;26,652;74,000
;-6,097;-48,936;26,652;74,000
;-6,089;-48,936;26,652;74,000
;-6,112;-48,936;26,652;74,000
;-6,151;-48,936;26,652;74,000
;-6,120;-48,936;26,652;74,000
;-6,128;-48,936;26,652;74,000
;-6,128;-48,936;26,652;74,000
;-6,245;-48,936;26,640;74,000
;-6,315;-48,936;26,652;74,000
;-6,370;-48,936;26,652;74,000
;-6,440;-48,936;26,652;74,000
;-6,448;-48,936;26,640;74,000
;-6,487;-48,936;26,640;73,000
;-6,471;-48,936;26,640;73,000
;-6,455;-48,936;26,640;73,000
;-6,502;-48,936;26,640;73,000
;-6,518;-48,936;26,640;73,000
;-6,510;-48,936;26,640;73,000
;-6,526;-48,936;26,640;73,000
;-6,518;-48,936;26,640;73,000
;-6,494;-48,936;26,640;73,000
;-6,510;-48,936;26,640;73,000
;-6,479;-48,936;26,640;73,000
;-6,471;-48,936;26,640;73,000
;-6,487;-48,936;26,640;73,000
;-6,479;-48,936;26,640;73,000
;-6,463;-48,936;26,640;73,000
;-6,479;-48,936;26,640;73,000
;-6,487;-48,936;26,640;73,000
;-6,487;-48,936;26,640;73,000
;-6,479;-48,936;26,640;73,000
;-6,455;-48,936;26,627;73,000
;-6,440;-48,936;26,627;73,000
;-6,385;-48,936;26,627;73,000
;-6,424;-48,936;26,627;73,000
;-6,510;-48,936;26,627;73,000
;-6,572;-48,936;26,627;73,000
;-6,604;-48,936;26,627;73,000
;-6,619;-48,936;26,627;73,000
;-6,635;-48,936;26,627;73,000
;-6,604;-48,936;26,627;73,000
;-6,588;-48,936;26,627;73,000
;-6,604;-48,936;26,627;73,000
;-6,635;-48,936;26,627;73,000
;-6,650;-48,936;26,627;73,000
;-6,619;-48,936;26,627;73,000
;-6,596;-48,936;26,627;73,000
;-6,572;-48,936;26,627;73,000
;-6,549;-48,936;26,627;73,000
;-6,518;-48,936;26,627;73,000
;-6,424;-48,936;26,627;73,000
;-6,346;-48,936;26,627;73,000
;-6,245;-48,936;26,627;73,000
;-6,175;-48,936;26,627;73,000
;-6,097;-48,936;26,627;73,000
;-5,972;-48,936;26,627;73,000
;-5,870;-48,936;26,627;73,000
;-5,785;-48,936;26,627;73,000
;-5,660;-48,936;26,627;73,000
;-5,527;-48,936;26,627;73,000
;-5,402;-48,936;26,627;73,000
;-5,246;-48,936;26,627;73,000
;-5,161;-48,936;26,627;73,000
;-5,145;-48,936;26,627;73,000
;-5,083;-48,936;26,627;73,000
;-4,989;-48,936;26,627;73,000
;-4,833;-48,936;26,627;73,000
;-4,708;-48,936;26,627;73,000
;-4,544;-48,936;26,640;71,000
;-4,466;-48,936;26,627;71,000
;-4,334;-48,936;26,627;71,000
;-4,217;-48,936;26,627;71,000
;-4,100;-48,936;26,627;71,000
;-3,952;-48,936;26,627;71,000
;-3,827;-48,936;26,627;71,000
;-3,694;-48,936;26,627;71,000
;-3,608;-48,936;26,627;71,000
;-3,468;-48,936;26,640;71,000
;-3,367;-48,936;26,627;71,000
;-3,265;-48,936;26,640;71,000
;-3,148;-48,936;26,640;71,000
;-3,023;-48,936;26,640;71,000
;-2,914;-48,936;26,640;71,000
;-2,883;-48,936;26,640;71,000
;-2,821;-48,936;26,640;71,000
;-2,774;-48,936;26,640;71,000
;-2,782;-48,936;26,640;71,000
;-2,828;-48,936;26,640;71,000
;-2,930;-48,936;26,627;71,000
;-3,172;-48,936;26,640;71,000
;-3,343;-48,936;26,640;71,000
;-3,452;-48,936;26,640;71,000
;-3,585;-48,936;26,640;71,000
;-3,671;-48,936;26,640;71,000
;-3,796;-48,936;26,640;71,000
;-3,881;-48,936;26,640;71,000
;-3,975;-48,936;26,640;71,000
;-4,061;-48,936;26,640;71,000
;-4,201;-48,936;26,640;71,000
;-4,287;-48,936;26,640;71,000
;-4,381;-48,936;26,640;71,000
;-4,466;-48,936;26,640;71,000
;-4,544;-48,936;26,640;71,000
;-4,638;-48,936;26,640;71,000
;-4,724;-48,936;26,640;71,000
;-4,786;-48,936;26,640;71,000
;-4,872;-48,936;26,640;71,000
;-4,966;-48,936;26,640;71,000
;-5,036;-48,936;26,640;71,000
;-5,114;-48,936;26,640;71,000
;-5,200;-48,936;26,640;71,000
;-5,231;-48,936;26,627;71,000
;-5,285;-48,936;26,627;71,000
;-5,309;-48,936;26,627;71,000
;-5,449;-48,936;26,627;71,000
;-5,613;-48,936;26,640;71,000
;-5,730;-48,936;26,627;71,000
;-5,800;-48,936;26,627;71,000
;-5,878;-48,936;26,627;71,000
;-5,933;-48,936;26,627;71,000
;-5,964;-48,936;26,627;71,000
;-5,980;-48,936;26,627;71,000
;-6,026;-48,936;26,627;71,000
;-6,065;-48,936;26,627;71,000
;-6,104;-48,936;26,627;71,000
;-6,120;-48,936;26,627;71,000
;-6,159;-48,936;26,627;71,000
;-6,175;-48,936;26,627;71,000
;-6,198;-48,936;26,627;71,000
;-6,206;-48,936;26,627;71,000
;-6,214;-48,936;26,627;71,000
;-6,229;-48,936;26,627;71,000
;-6,260;-48,936;26,627;71,000
;-6,253;-48,936;26,627;71,000
;-6,307;-48,936;26,627;71,000
;-6,284;-48,936;26,627;71,000
;-6,307;-48,936;26,627;71,000
;-6,299;-48,936;26,627;71,000
;-6,268;-48,936;26,627;71,000
;-6,237;-48,936;26,627;71,000
;-6,245;-48,936;26,615;71,000
;-6,307;-48,936;26,627;71,000
;-6,377;-48,936;26,627;71,000
;-6,448;-48,936;26,627;71,000
;-6,541;-48,936;26,627;71,000
;-6,533;-48,936;26,627;71,000
;-6,541;-48,936;26,615;70,000
;-6,557;-48,936;26,615;70,000
;-6,533;-48,936;26,627;70,000
;-6,533;-48,936;26,615;70,000
;-6,549;-48,936;26,627;70,000
;-6,588;-48,936;26,627;70,000
;-6,588;-48,936;26,615;70,000
;-6,588;-48,936;26,627;70,000
;-6,588;-48,936;26,615;70,000
;-6,580;-48,936;26,615;70,000
;-6,580;-48,936;26,615;70,000
;-6,572;-48,936;26,615;70,000
;-6,565;-48,936;26,627;70,000
;-6,572;-48,936;26,615;70,000
;-6,557;-48,936;26,627;70,000
;-6,565;-48,936;26,627;70,000
;-6,541;-48,936;26,615;70,000
;-6,565;-48,936;26,627;70,000
;-6,526;-48,936;26,615;70,000
;-6,471;-48,936;26,615;70,000
;-6,455;-48,936;26,615;70,000
;-6,370;-48,936;26,627;70,000
;-6,307;-48,936;26,627;70,000
;-6,214;-48,936;26,615;70,000
;-6,167;-48,936;26,627;70,000
;-6,182;-48,936;26,615;70,000
;-6,120;-48,936;26,615;70,000
;-6,058;-48,936;26,615;70,000
;-5,948;-48,936;26,615;70,000
;-5,839;-48,936;26,627;70,000
;-5,707;-48,936;26,615;70,000
;-5,574;-48,936;26,615;70,000
;-5,488;-48,936;26,615;70,000
;-5,410;-48,936;26,627;70,000
;-5,262;-48,936;26,627;70,000
;-5,145;-48,936;26,615;70,000
;-5,059;-48,936;26,615;70,000
;-4,895;-48,936;26,615;70,000
;-4,786;-48,936;26,627;70,000
;-4,661;-48,936;26,615;70,000
;-4,505;-48,936;26,627;70,000
;-4,404;-48,936;26,627;70,000
;-4,264;-48,936;26,627;70,000
;-4,108;-48,936;26,627;70,000
;-4,006;-48,936;26,615;70,000
;-3,889;-48,936;26,627;70,000
;-3,796;-48,936;26,615;70,000
;-3,663;-48,936;26,627;70,000
;-3,523;-48,936;26,627;70,000
;-3,421;-48,936;26,627;70,000
;-3,296;-48,936;26,627;70,000
;-3,242;-48,936;26,627;70,000
;-3,226;-48,936;26,627;70,000
;-3,320;-48,936;26,615;70,000
;-3,320;-48,936;26,627;70,000
;-3,343;-48,936;26,615;70,000
;-3,390;-48,936;26,615;70,000
;-3,468;-48,936;26,627;70,000
;-3,577;-48,936;26,615;69,000
;-3,725;-48,936;26,627;69,000
;-3,858;-48,936;26,615;69,000
;-3,975;-48,936;26,615;69,000
;-4,092;-48,936;26,615;69,000
;-4,201;-48,936;26,627;69,000
;-4,357;-48,936;26,615;69,000
;-4,482;-48,936;26,627;69,000
;-4,615;-48,936;26,615;69,000
;-4,755;-48,936;26,615;69,000
;-4,810;-48,936;26,615;69,000
;-4,934;-48,936;26,615;69,000
;-4,997;-48,936;26,615;69,000
;-5,114;-48,936;26,615;69,000
;-5,207;-48,936;26,615;69,000
;-5,309;-48,936;26,627;69,000
;-5,395;-48,936;26,615;69,000
;-5,457;-48,936;26,615;69,000
;-5,488;-48,936;26,615;69,000
;-5,566;-48,936;26,615;69,000
;-5,582;-48,936;26,615;69,000
;-5,738;-48,936;26,615;69,000
;-5,886;-48,936;26,615;69,000
;-5,995;-48,936;26,627;69,000
;-6,073;-48,936;26,627;69,000
;-6,128;-48,936;26,615;69,000
;-6,136;-48,936;26,615;69,000
;-6,151;-48,936;26,615;69,000
;-6,151;-48,936;26,615;69,000
;-6,190;-48,936;26,627;69,000
;-6,221;-48,936;26,627;69,000
;-6,253;-48,936;26,627;69,000
;-6,299;-48,936;26,615;69,000
;-6,315;-48,936;26,627;69,000
;-6,346;-48,936;26,627;69,000
;-6,377;-48,936;26,627;69,000
;-6,393;-48,936;26,627;69,000
;-6,424;-48,936;26,627;69,000
;-6,416;-48,936;26,627;69,000
;-6,440;-48,936;26,627;69,000
;-6,448;-48,936;26,627;69,000
;-6,455;-48,936;26,627;69,000
;-6,440;-48,936;26,627;69,000
;-6,455;-48,936;26,627;69,000
;-6,494;-48,936;26,627;69,000
;-6,479;-48,936;26,627;69,000
;-6,455;-48,936;26,627;69,000
;-6,424;-48,936;26,627;69,000
;-6,448;-48,936;26,627;69,000
;-6,510;-48,936;26,627;69,000
;-6,596;-48,936;26,627;69,000
;-6,666;-48,936;26,627;69,000
;-6,705;-48,936;26,627;69,000
;-6,705;-48,936;26,627;69,000
;-6,658;-48,936;26,627;69,000
;-6,713;-48,936;26,627;69,000
;-6,674;-48,936;26,627;69,000
;-6,705;-48,936;26,627;69,000
;-6,713;-48,936;26,627;69,000
;-6,728;-48,936;26,627;69,000
;-6,713;-48,936;26,627;69,000
;-6,705;-48,936;26,627;69,000
;-6,682;-48,936;26,627;69,000
;-6,682;-48,936;26,627;69,000
;-6,666;-48,936;26,627;69,000
;-6,658;-48,936;26,627;69,000
;-6,682;-48,936;26,627;69,000
;-6,658;-48,936;26,627;69,000
;-6,666;-48,936;26,627;69,000
;-6,650;-48,936;26,627;69,000
;-6,689;-48,936;26,627;69,000
;-6,666;-48,936;26,627;69,000
;-6,650;-48,936;26,627;69,000
;-6,635;-48,936;26,640;69,000
;-6,658;-48,936;26,627;69,000
;-6,604;-48,936;26,627;69,000
;-6,565;-48,936;26,627;69,000
;-6,526;-48,936;26,640;69,000
;-6,541;-48,936;26,627;69,000
;-6,604;-48,936;26,627;69,000
;-6,580;-48,936;26,640;69,000
;-6,518;-48,936;26,627;69,000
;-6,432;-48,936;26,627;69,000
;-6,338;-48,936;26,640;69,000
;-6,237;-48,936;26,640;69,000
;-6,136;-48,936;26,640;69,000
;-6,026;-48,936;26,627;69,000
;-5,941;-48,936;26,640;69,000
;-5,839;-48,936;26,640;69,000
;-5,738;-48,936;26,640;69,000
;-5,629;-48,936;26,640;69,000
;-5,504;-48,936;26,640;69,000
;-5,363;-48,936;26,640;69,000
;-5,239;-48,936;26,640;69,000
;-5,122;-48,936;26,640;69,000
;-4,981;-48,936;26,640;69,000
;-4,841;-48,936;26,640;69,000
;-4,724;-48,936;26,640;69,000
;-4,591;-48,936;26,640;69,000
;-4,435;-48,936;26,640;69,000
;-4,349;-48,936;26,640;69,000
;-4,162;-48,936;26,640;69,000
;-4,053;-48,936;26,640;69,000
;-3,928;-48,936;26,640;69,000
;-3,796;-48,936;26,640;69,000
;-3,640;-48,936;26,640;69,000
;-3,562;-48,936;26,640;69,000
;-3,585;-48,936;26,640;69,000
;-3,546;-48,936;26,640;69,000
;-3,499;-48,936;26,640;69,000
;-3,421;-48,936;26,640;69,000
;-3,351;-48,936;26,640;69,000
;-3,320;-48,936;26,640;68,000
;-3,296;-48,936;26,640;68,000
;-3,351;-48,936;26,640;68,000
;-3,413;-48,936;26,640;68,000
;-3,538;-48,936;26,640;68,000
;-3,640;-48,936;26,640;68,000
;-3,803;-48,936;26,640;68,000
;-3,897;-48,936;26,652;68,000
;-4,053;-48,936;26,640;68,000
;-4,154;-48,936;26,640;68,000
;-4,264;-48,936;26,640;68,000
;-4,412;-48,936;26,640;68,000
;-4,498;-48,936;26,640;68,000
;-4,630;-48,936;26,640;68,000
;-4,724;-48,936;26,640;68,000
;-4,864;-48,936;26,640;68,000
;-4,966;-48,936;26,652;68,000
;-5,044;-48,936;26,652;68,000
;-5,137;-48,936;26,652;68,000
;-5,161;-48,936;26,652;68,000
;-5,285;-48,936;26,640;68,000
;-5,465;-48,936;26,652;68,000
;-5,613;-48,936;26,640;68,000
;-5,746;-48,936;26,640;68,000
;-5,808;-48,936;26,652;68,000
;-5,847;-48,936;26,652;68,000
;-5,917;-48,936;26,640;68,000
;-5,972;-48,936;26,640;68,000
;-6,019;-48,936;26,652;68,000
;-6,050;-48,936;26,640;68,000
;-6,073;-48,936;26,652;68,000
;-6,104;-48,936;26,652;68,000
;-6,089;-48,936;26,652;68,000
;-6,128;-48,936;26,640;68,000
;-6,167;-48,936;26,640;68,000
;-6,245;-48,936;26,652;68,000
;-6,253;-48,936;26,640;68,000
;-6,284;-48,936;26,640;68,000
;-6,315;-48,936;26,652;68,000
;-6,331;-48,936;26,640;68,000
;-6,385;-48,936;26,640;68,000
;-6,409;-48,936;26,640;68,000
;-6,409;-48,936;26,640;68,000
;-6,385;-48,936;26,640;68,000
;-6,409;-48,936;26,640;68,000
;-6,370;-48,936;26,640;68,000
;-6,448;-48,936;26,640;68,000
;-6,549;-48,936;26,640;68,000
;-6,650;-48,936;26,640;68,000
;-6,674;-48,936;26,640;68,000
;-6,674;-48,936;26,640;68,000
;-6,689;-48,936;26,640;68,000
;-6,682;-48,936;26,640;68,000
;-6,650;-48,936;26,640;68,000
;-6,674;-48,936;26,627;68,000
;-6,689;-48,936;26,640;68,000
;-6,689;-48,936;26,640;68,000
;-6,689;-48,936;26,640;68,000
;-6,697;-48,936;26,627;68,000
;-6,666;-48,936;26,640;68,000
;-6,697;-48,936;26,640;68,000
;-6,682;-48,936;26,640;68,000
;-6,697;-48,936;26,627;68,000
;-6,705;-48,936;26,640;68,000
;-6,705;-48,936;26,640;68,000
;-6,682;-48,936;26,640;68,000
;-6,721;-48,936;26,640;68,000
;-6,713;-48,936;26,627;68,000
;-6,736;-48,936;26,627;68,000
;-6,674;-48,936;26,640;68,000
;-6,682;-48,936;26,627;68,000
;-6,643;-48,936;26,640;68,000
;-6,713;-48,936;26,627;68,000
;-6,744;-48,936;26,640;68,000
;-6,838;-48,936;26,627;68,000
;-6,884;-48,936;26,640;68,000
;-6,908;-48,936;26,627;69,000
;-6,884;-48,936;26,627;69,000
;-6,892;-48,936;26,627;69,000
;-6,861;-48,936;26,627;69,000
;-6,884;-48,936;26,627;69,000
;-6,861;-48,936;26,627;69,000
;-6,814;-48,936;26,627;69,000
;-6,783;-48,936;26,627;69,000
;-6,721;-48,936;26,627;69,000
;-6,611;-48,936;26,627;69,000
;-6,541;-48,936;26,627;69,000
;-6,479;-48,936;26,627;69,000
;-6,385;-48,936;26,627;69,000
;-6,276;-48,936;26,627;69,000
;-6,167;-48,936;26,627;69,000
;-6,058;-48,936;26,627;69,000
;-5,917;-48,936;26,627;69,000
;-5,769;-48,936;26,627;69,000
;-5,644;-48,936;26,627;69,000
;-5,496;-48,936;26,627;69,000
;-5,356;-48,936;26,627;69,000
;-5,176;-48,936;26,627;69,000
