date	respiration	activite_electrodermale	temperature	frequence_cardiaque
06/03/2014 15:19:29.756	-6,884	-42,405	32,721	82
06/03/2014 15:19:29.787	-6,689	-42,33	32,721	82
06/03/2014 15:19:29.819	-6,58	-42,255	32,721	82
06/03/2014 15:19:29.850	-6,518	-42,167	32,721	82
06/03/2014 15:19:29.881	-6,455	-42,092	32,708	82
06/03/2014 15:19:29.912	-6,463	-42,017	32,721	82
06/03/2014 15:19:29.944	-6,502	-41,942	32,721	82
06/03/2014 15:19:29.975	-6,487	-41,867	32,708	82
06/03/2014 15:19:30.006	-6,463	-41,867	32,721	82
06/03/2014 15:19:30.037	-6,479	-41,867	32,721	82
06/03/2014 15:19:30.069	-6,51	-41,879	32,721	82
06/03/2014 15:19:30.100	-6,502	-41,879	32,721	82
06/03/2014 15:19:30.131	-6,479	-41,879	32,721	82
06/03/2014 15:19:30.162	-6,479	-41,879	32,721	82
06/03/2014 15:19:30.194	-6,728	-41,879	32,821	82
06/03/2014 15:19:30.225	-6,705	-41,879	32,721	82
06/03/2014 15:19:30.256	-6,65	-41,879	32,721	82
06/03/2014 15:19:30.287	-6,666	-41,892	32,721	82
06/03/2014 15:19:30.319	-6,658	-41,892	32,721	82
06/03/2014 15:19:30.350	-6,658	-41,892	32,721	82
06/03/2014 15:19:30.381	-6,635	-41,892	32,721	82
06/03/2014 15:19:30.412	-6,666	-41,892	32,721	82
06/03/2014 15:19:30.444	-6,658	-41,904	32,721	82
06/03/2014 15:19:30.475	-6,635	-41,904	32,721	82
06/03/2014 15:19:30.506	-6,627	-41,904	32,721	82
06/03/2014 15:19:30.537	-6,611	-41,904	32,721	82
06/03/2014 15:19:30.569	-6,658	-41,917	32,721	82
06/03/2014 15:19:30.600	-6,728	-41,917	32,721	82
06/03/2014 15:19:30.631	-7,134	-41,904	32,733	82
06/03/2014 15:19:30.662	-7,15	-41,904	32,721	82
06/03/2014 15:19:30.694	-7,212	-41,904	32,721	82
06/03/2014 15:19:30.725	-7,22	-41,917	32,721	82
06/03/2014 15:19:30.756	-7,259	-41,904	32,733	82
06/03/2014 15:19:30.787	-7,29	-41,904	32,721	82
06/03/2014 15:19:30.819	-7,274	-41,904	32,733	82
06/03/2014 15:19:30.850	-7,251	-41,904	32,721	82
06/03/2014 15:19:30.881	-7,259	-41,904	32,733	82
06/03/2014 15:19:30.912	-7,259	-41,904	32,733	82
06/03/2014 15:19:30.944	-7,212	-41,892	32,733	82
06/03/2014 15:19:30.975	-7,22	-41,892	32,733	82
06/03/2014 15:19:31.006	-7,181	-41,892	32,733	82
06/03/2014 15:19:31.037	-7,181	-41,879	32,733	82
06/03/2014 15:19:31.069	-7,423	-41,879	32,733	82
06/03/2014 15:19:31.100	-7,352	-41,867	32,733	82
06/03/2014 15:19:31.131	-7,352	-41,867	32,733	82
06/03/2014 15:19:31.162	-7,298	-41,854	32,733	82
06/03/2014 15:19:31.194	-7,267	-41,854	32,733	82
06/03/2014 15:19:31.225	-7,228	-41,854	32,733	82
06/03/2014 15:19:31.256	-7,173	-41,842	32,733	82
06/03/2014 15:19:31.287	-7,228	-41,842	32,733	82
06/03/2014 15:19:31.319	-7,345	-41,842	32,733	82
06/03/2014 15:19:31.350	-7,43	-41,829	32,733	82
06/03/2014 15:19:31.381	-7,438	-41,829	32,733	82
06/03/2014 15:19:31.412	-7,454	-41,829	32,733	82
06/03/2014 15:19:31.444	-7,469	-41,829	32,733	83
06/03/2014 15:19:31.475	-7,508	-41,817	32,746	83
06/03/2014 15:19:31.506	-7,719	-41,817	32,746	83
06/03/2014 15:19:31.537	-7,657	-41,804	32,733	83
06/03/2014 15:19:31.569	-7,61	-41,804	32,733	83
06/03/2014 15:19:31.600	-7,532	-41,804	32,733	83
06/03/2014 15:19:31.631	-7,469	-41,804	32,733	83
06/03/2014 15:19:31.662	-7,368	-41,792	32,733	83
06/03/2014 15:19:31.694	-7,298	-41,792	32,733	83
06/03/2014 15:19:31.725	-7,173	-41,779	32,733	83
06/03/2014 15:19:31.756	-7,072	-41,792	32,733	83
06/03/2014 15:19:31.787	-7,001	-41,779	32,746	83
06/03/2014 15:19:31.819	-6,877	-41,779	32,733	83
06/03/2014 15:19:31.850	-6,814	-41,767	32,746	83
06/03/2014 15:19:31.881	-6,689	-41,767	32,746	83
06/03/2014 15:19:31.912	-6,58	-41,754	32,746	83
06/03/2014 15:19:31.944	-6,713	-41,742	32,733	83
06/03/2014 15:19:31.975	-6,557	-41,742	32,746	83
06/03/2014 15:19:32.006	-6,432	-41,742	32,746	83
06/03/2014 15:19:32.037	-6,393	-41,729	32,746	83
06/03/2014 15:19:32.069	-6,331	-41,729	32,746	83
06/03/2014 15:19:32.100	-6,206	-41,729	32,746	83
06/03/2014 15:19:32.131	-6,058	-41,729	32,746	83
06/03/2014 15:19:32.162	-5,948	-41,729	32,746	83
06/03/2014 15:19:32.194	-5,847	-41,729	32,746	83
06/03/2014 15:19:32.225	-5,707	-41,729	32,746	83
06/03/2014 15:19:32.256	-5,543	-41,729	32,746	83
06/03/2014 15:19:32.287	-5,441	-41,729	32,746	83
06/03/2014 15:19:32.319	-5,285	-41,729	32,746	83
06/03/2014 15:19:32.350	-5,129	-41,729	32,746	83
06/03/2014 15:19:32.381	-5,262	-41,729	32,746	83
06/03/2014 15:19:32.412	-5,083	-41,729	32,746	83
06/03/2014 15:19:32.444	-4,895	-41,729	32,746	83
06/03/2014 15:19:32.475	-4,739	-41,729	32,746	83
06/03/2014 15:19:32.506	-4,607	-41,742	32,746	83
06/03/2014 15:19:32.537	-4,466	-41,742	32,746	83
06/03/2014 15:19:32.569	-4,388	-41,742	32,746	83
06/03/2014 15:19:32.600	-4,271	-41,742	32,746	83
06/03/2014 15:19:32.631	-4,17	-41,754	32,746	83
06/03/2014 15:19:32.662	-4,115	-41,754	32,746	83
06/03/2014 15:19:32.694	-4,061	-41,767	32,746	83
06/03/2014 15:19:32.725	-4,1	-41,767	32,746	83
06/03/2014 15:19:32.756	-4,139	-41,767	32,758	83
06/03/2014 15:19:32.787	-4,271	-41,767	32,746	83
06/03/2014 15:19:32.819	-4,591	-41,767	32,746	83
06/03/2014 15:19:32.850	-4,638	-41,767	32,746	83
06/03/2014 15:19:32.881	-4,7	-41,767	32,758	83
06/03/2014 15:19:32.912	-4,81	-41,779	32,758	83
06/03/2014 15:19:32.944	-4,895	-41,779	32,758	83
06/03/2014 15:19:32.975	-4,95	-41,779	32,758	83
06/03/2014 15:19:33.006	-5,044	-41,779	32,758	83
06/03/2014 15:19:33.037	-5,09	-41,779	32,758	83
06/03/2014 15:19:33.069	-5,192	-41,792	32,758	83
06/03/2014 15:19:33.100	-5,239	-41,792	32,758	83
06/03/2014 15:19:33.131	-5,324	-41,792	32,758	83
06/03/2014 15:19:33.162	-5,402	-41,792	32,758	83
06/03/2014 15:19:33.194	-5,465	-41,792	32,758	83
06/03/2014 15:19:33.225	-5,535	-41,792	32,758	83
06/03/2014 15:19:33.256	-5,855	-41,779	32,758	83
06/03/2014 15:19:33.287	-5,87	-41,779	32,758	83
06/03/2014 15:19:33.319	-5,933	-41,779	32,758	83
06/03/2014 15:19:33.350	-5,956	-41,779	32,758	83
06/03/2014 15:19:33.381	-5,995	-41,779	32,758	83
06/03/2014 15:19:33.412	-6,026	-41,767	32,758	83
06/03/2014 15:19:33.444	-6,136	-41,767	32,758	83
06/03/2014 15:19:33.475	-6,237	-41,767	32,758	83
06/03/2014 15:19:33.506	-6,393	-41,767	32,758	83
06/03/2014 15:19:33.537	-6,502	-41,767	32,758	83
06/03/2014 15:19:33.569	-6,565	-41,754	32,758	83
06/03/2014 15:19:33.600	-6,635	-41,754	32,758	83
06/03/2014 15:19:33.631	-6,689	-41,754	32,758	82
06/03/2014 15:19:33.662	-6,728	-41,754	32,758	82
06/03/2014 15:19:33.694	-6,986	-41,742	32,771	82
06/03/2014 15:19:33.725	-6,962	-41,742	32,771	82
06/03/2014 15:19:33.756	-6,947	-41,742	32,771	82
06/03/2014 15:19:33.787	-6,923	-41,729	32,771	82
06/03/2014 15:19:33.819	-6,9	-41,729	32,758	82
06/03/2014 15:19:33.850	-6,877	-41,729	32,771	82
06/03/2014 15:19:33.881	-6,869	-41,729	32,758	82
06/03/2014 15:19:33.912	-6,861	-41,729	32,771	82
06/03/2014 15:19:33.944	-6,892	-41,742	32,758	82
06/03/2014 15:19:33.975	-6,869	-41,742	32,771	82
06/03/2014 15:19:34.006	-6,861	-41,742	32,758	82
06/03/2014 15:19:34.037	-6,877	-41,742	32,771	82
06/03/2014 15:19:34.069	-6,853	-41,729	32,771	82
06/03/2014 15:19:34.100	-6,861	-41,729	32,771	82
06/03/2014 15:19:34.131	-7,087	-41,729	32,771	82
06/03/2014 15:19:34.162	-7,072	-41,729	32,771	82
06/03/2014 15:19:34.194	-7,072	-41,729	32,771	82
06/03/2014 15:19:34.225	-7,181	-41,729	32,771	82
06/03/2014 15:19:34.256	-7,251	-41,729	32,771	82
06/03/2014 15:19:34.287	-7,274	-41,729	32,771	82
06/03/2014 15:19:34.319	-7,29	-41,729	32,771	82
06/03/2014 15:19:34.350	-7,298	-41,729	32,771	82
06/03/2014 15:19:34.381	-7,36	-41,742	32,771	82
06/03/2014 15:19:34.412	-7,352	-41,742	32,771	82
06/03/2014 15:19:34.444	-7,313	-41,754	32,783	82
06/03/2014 15:19:34.475	-7,282	-41,754	32,771	82
06/03/2014 15:19:34.506	-7,274	-41,754	32,771	82
06/03/2014 15:19:34.537	-7,298	-41,754	32,771	82
06/03/2014 15:19:34.569	-7,477	-41,754	32,783	82
06/03/2014 15:19:34.600	-7,399	-41,754	32,783	82
06/03/2014 15:19:34.631	-7,36	-41,754	32,771	82
06/03/2014 15:19:34.662	-7,337	-41,767	32,783	82
06/03/2014 15:19:34.694	-7,298	-41,767	32,783	82
06/03/2014 15:19:34.725	-7,29	-41,767	32,783	82
06/03/2014 15:19:34.756	-7,274	-41,767	32,771	82
06/03/2014 15:19:34.787	-7,274	-41,779	32,783	82
06/03/2014 15:19:34.819	-7,173	-41,792	32,783	82
06/03/2014 15:19:34.850	-7,118	-41,792	32,783	82
06/03/2014 15:19:34.881	-6,986	-41,792	32,783	82
06/03/2014 15:19:34.912	-6,962	-41,804	32,783	82
06/03/2014 15:19:34.944	-6,916	-41,804	32,783	82
06/03/2014 15:19:34.975	-6,947	-41,804	32,783	82
06/03/2014 15:19:35.006	-7,181	-41,804	32,783	82
06/03/2014 15:19:35.037	-7,103	-41,804	32,783	82
06/03/2014 15:19:35.069	-6,947	-41,817	32,783	82
06/03/2014 15:19:35.100	-6,861	-41,817	32,783	82
06/03/2014 15:19:35.131	-6,744	-41,817	32,783	82
06/03/2014 15:19:35.162	-6,588	-41,829	32,783	82
06/03/2014 15:19:35.194	-6,432	-41,829	32,783	82
06/03/2014 15:19:35.225	-6,284	-41,829	32,783	82
06/03/2014 15:19:35.256	-6,089	-41,842	32,783	82
06/03/2014 15:19:35.287	-5,933	-41,854	32,783	82
06/03/2014 15:19:35.319	-5,746	-41,854	32,783	82
06/03/2014 15:19:35.350	-5,566	-41,854	32,783	82
06/03/2014 15:19:35.381	-5,418	-41,854	32,783	82
06/03/2014 15:19:35.412	-5,262	-41,867	32,783	82
06/03/2014 15:19:35.444	-5,387	-41,854	32,796	82
06/03/2014 15:19:35.475	-5,207	-41,867	32,783	82
06/03/2014 15:19:35.506	-5,012	-41,867	32,783	82
06/03/2014 15:19:35.537	-4,88	-41,879	32,783	82
06/03/2014 15:19:35.569	-4,7	-41,879	32,783	82
06/03/2014 15:19:35.600	-4,544	-41,879	32,783	82
06/03/2014 15:19:35.631	-4,388	-41,892	32,783	82
06/03/2014 15:19:35.662	-4,334	-41,892	32,783	82
06/03/2014 15:19:35.694	-4,287	-41,904	32,783	82
06/03/2014 15:19:35.725	-4,24	-41,904	32,783	82
06/03/2014 15:19:35.756	-4,217	-41,917	32,783	82
06/03/2014 15:19:35.787	-4,139	-41,917	32,783	82
06/03/2014 15:19:35.819	-4,1	-41,917	32,783	82
06/03/2014 15:19:35.850	-4,045	-41,917	32,783	82
06/03/2014 15:19:35.881	-4,248	-41,904	32,846	81
06/03/2014 15:19:35.912	-4,232	-41,904	32,783	81
06/03/2014 15:19:35.944	-4,248	-41,904	32,796	81
06/03/2014 15:19:35.975	-4,271	-41,904	32,783	81
06/03/2014 15:19:36.006	-4,357	-41,904	32,796	81
06/03/2014 15:19:36.037	-4,427	-41,904	32,796	81
06/03/2014 15:19:36.069	-4,49	-41,904	32,796	81
06/03/2014 15:19:36.100	-4,583	-41,892	32,796	81
06/03/2014 15:19:36.131	-4,654	-41,904	32,783	81
06/03/2014 15:19:36.162	-4,739	-41,904	32,796	81
06/03/2014 15:19:36.194	-4,833	-41,904	32,796	81
06/03/2014 15:19:36.225	-4,903	-41,904	32,796	81
06/03/2014 15:19:36.256	-4,981	-41,904	32,796	81
06/03/2014 15:19:36.287	-5,044	-41,904	32,796	81
06/03/2014 15:19:36.319	-5,363	-41,904	32,896	81
06/03/2014 15:19:36.350	-5,395	-41,904	32,796	81
06/03/2014 15:19:36.381	-5,441	-41,904	32,796	81
06/03/2014 15:19:36.412	-5,527	-41,904	32,796	81
06/03/2014 15:19:36.444	-5,668	-41,904	32,796	81
06/03/2014 15:19:36.475	-5,855	-41,904	32,796	81
06/03/2014 15:19:36.506	-5,98	-41,904	32,796	81
06/03/2014 15:19:36.537	-6,058	-41,904	32,796	81
06/03/2014 15:19:36.569	-6,12	-41,904	32,796	81
06/03/2014 15:19:36.600	-6,237	-41,917	32,796	81
06/03/2014 15:19:36.631	-6,26	-41,917	32,796	81
06/03/2014 15:19:36.662	-6,284	-41,917	32,796	81
06/03/2014 15:19:36.694	-6,276	-41,917	32,796	81
06/03/2014 15:19:36.725	-6,323	-41,917	32,796	81
06/03/2014 15:19:36.756	-6,58	-41,917	32,808	81
06/03/2014 15:19:36.787	-6,565	-41,917	32,796	81
06/03/2014 15:19:36.819	-6,518	-41,917	32,796	81
06/03/2014 15:19:36.850	-6,533	-41,917	32,796	81
06/03/2014 15:19:36.881	-6,557	-41,917	32,796	81
06/03/2014 15:19:36.912	-6,557	-41,929	32,796	81
06/03/2014 15:19:36.944	-6,588	-41,929	32,796	81
06/03/2014 15:19:36.975	-6,619	-41,929	32,796	81
06/03/2014 15:19:37.006	-6,627	-41,942	32,796	81
06/03/2014 15:19:37.037	-6,658	-41,942	32,808	81
06/03/2014 15:19:37.069	-6,65	-41,942	32,796	81
06/03/2014 15:19:37.100	-6,713	-41,942	32,796	81
06/03/2014 15:19:37.131	-6,736	-41,954	32,796	81
06/03/2014 15:19:37.162	-6,806	-41,954	32,796	81
06/03/2014 15:19:37.194	-7,212	-41,954	32,808	81
06/03/2014 15:19:37.225	-7,313	-41,954	32,808	81
06/03/2014 15:19:37.256	-7,399	-41,954	32,796	81
06/03/2014 15:19:37.287	-7,399	-41,967	32,796	81
06/03/2014 15:19:37.319	-7,462	-41,967	32,808	80
06/03/2014 15:19:37.350	-7,493	-41,967	32,808	80
06/03/2014 15:19:37.381	-7,54	-41,979	32,796	80
06/03/2014 15:19:37.412	-7,516	-41,979	32,808	80
06/03/2014 15:19:37.444	-7,54	-41,992	32,808	80
06/03/2014 15:19:37.475	-7,524	-41,992	32,808	80
06/03/2014 15:19:37.506	-7,501	-41,992	32,808	80
06/03/2014 15:19:37.537	-7,516	-42,004	32,808	80
06/03/2014 15:19:37.569	-7,524	-42,004	32,796	80
06/03/2014 15:19:37.600	-7,501	-42,004	32,808	80
06/03/2014 15:19:37.631	-7,742	-42,004	32,808	80
06/03/2014 15:19:37.662	-7,727	-42,004	32,808	80
06/03/2014 15:19:37.694	-7,688	-42,017	32,808	80
06/03/2014 15:19:37.725	-7,68	-42,017	32,808	80
06/03/2014 15:19:37.756	-7,672	-42,017	32,808	80
06/03/2014 15:19:37.787	-7,625	-42,029	32,808	80
06/03/2014 15:19:37.819	-7,563	-42,029	32,808	80
06/03/2014 15:19:37.850	-7,516	-42,042	32,808	80
06/03/2014 15:19:37.881	-7,423	-42,042	32,808	80
06/03/2014 15:19:37.912	-7,399	-42,055	32,808	80
06/03/2014 15:19:37.944	-7,368	-42,055	32,808	80
06/03/2014 15:19:37.975	-7,407	-42,067	32,808	80
06/03/2014 15:19:38.006	-7,391	-42,067	32,808	80
06/03/2014 15:19:38.037	-7,29	-42,067	32,808	80
06/03/2014 15:19:38.069	-7,477	-42,067	32,808	80
06/03/2014 15:19:38.100	-7,352	-42,067	32,808	80
06/03/2014 15:19:38.131	-7,22	-42,08	32,808	80
06/03/2014 15:19:38.162	-7,103	-42,08	32,808	80
06/03/2014 15:19:38.194	-6,947	-42,092	32,808	80
06/03/2014 15:19:38.225	-6,799	-42,092	32,808	80
06/03/2014 15:19:38.256	-6,643	-42,092	32,808	80
06/03/2014 15:19:38.287	-6,463	-42,105	32,808	80
06/03/2014 15:19:38.319	-6,299	-42,117	32,808	80
06/03/2014 15:19:38.350	-6,097	-42,117	32,808	80
06/03/2014 15:19:38.381	-5,987	-42,117	32,808	80
06/03/2014 15:19:38.412	-5,824	-42,13	32,808	80
06/03/2014 15:19:38.444	-5,691	-42,13	32,808	80
06/03/2014 15:19:38.475	-5,558	-42,13	32,808	80
06/03/2014 15:19:38.506	-5,691	-42,13	32,846	80
06/03/2014 15:19:38.537	-5,535	-42,142	32,821	80
06/03/2014 15:19:38.569	-5,324	-42,142	32,821	80
06/03/2014 15:19:38.600	-5,192	-42,142	32,821	80
06/03/2014 15:19:38.631	-5,028	-42,155	32,808	80
06/03/2014 15:19:38.662	-4,942	-42,155	32,821	80
06/03/2014 15:19:38.694	-4,895	-42,155	32,808	80
06/03/2014 15:19:38.725	-4,888	-42,167	32,821	80
06/03/2014 15:19:38.756	-4,825	-42,18	32,821	80
06/03/2014 15:19:38.787	-4,693	-42,18	32,821	80
06/03/2014 15:19:38.819	-4,615	-42,18	32,821	79
06/03/2014 15:19:38.850	-4,599	-42,192	32,821	79
06/03/2014 15:19:38.881	-4,505	-42,192	32,821	79
06/03/2014 15:19:38.912	-4,498	-42,192	32,821	79
06/03/2014 15:19:38.944	-4,755	-42,192	32,896	79
06/03/2014 15:19:38.975	-4,724	-42,192	32,821	79
06/03/2014 15:19:39.006	-4,724	-42,205	32,821	79
06/03/2014 15:19:39.037	-4,724	-42,205	32,821	79
06/03/2014 15:19:39.069	-4,763	-42,205	32,808	79
06/03/2014 15:19:39.100	-4,794	-42,217	32,821	79
06/03/2014 15:19:39.131	-4,872	-42,217	32,821	79
06/03/2014 15:19:39.162	-4,934	-42,217	32,821	79
06/03/2014 15:19:39.194	-5,044	-42,23	32,821	79
06/03/2014 15:19:39.225	-5,122	-42,242	32,808	79
06/03/2014 15:19:39.256	-5,246	-42,242	32,821	79
06/03/2014 15:19:39.287	-5,301	-42,242	32,821	79
06/03/2014 15:19:39.319	-5,371	-42,255	32,821	79
06/03/2014 15:19:39.350	-5,441	-42,255	32,821	79
06/03/2014 15:19:39.381	-5,792	-42,255	32,821	79
06/03/2014 15:19:39.412	-5,886	-42,255	32,821	79
06/03/2014 15:19:39.444	-6,058	-42,255	32,821	79
06/03/2014 15:19:39.475	-6,159	-42,267	32,821	79
06/03/2014 15:19:39.506	-6,284	-42,267	32,821	79
06/03/2014 15:19:39.537	-6,331	-42,267	32,821	79
06/03/2014 15:19:39.569	-6,455	-42,28	32,821	79
06/03/2014 15:19:39.600	-6,541	-42,28	32,821	79
06/03/2014 15:19:39.631	-6,588	-42,292	32,821	79
06/03/2014 15:19:39.662	-6,611	-42,292	32,821	79
06/03/2014 15:19:39.694	-6,65	-42,292	32,821	79
06/03/2014 15:19:39.725	-6,666	-42,305	32,821	79
06/03/2014 15:19:39.756	-6,721	-42,305	32,821	79
06/03/2014 15:19:39.787	-6,697	-42,305	32,821	79
06/03/2014 15:19:39.819	-6,986	-42,305	32,833	79
06/03/2014 15:19:39.850	-6,994	-42,305	32,821	79
06/03/2014 15:19:39.881	-7,009	-42,317	32,833	79
06/03/2014 15:19:39.912	-7,001	-42,317	32,833	79
06/03/2014 15:19:39.944	-7,009	-42,317	32,821	79
06/03/2014 15:19:39.975	-7,033	-42,33	32,821	79
06/03/2014 15:19:40.006	-7,048	-42,33	32,821	79
06/03/2014 15:19:40.037	-7,017	-42,33	32,821	79
06/03/2014 15:19:40.069	-7,072	-42,342	32,821	79
06/03/2014 15:19:40.100	-7,033	-42,342	32,821	79
06/03/2014 15:19:40.131	-7,087	-42,342	32,821	79
06/03/2014 15:19:40.162	-7,196	-42,355	32,821	79
06/03/2014 15:19:40.194	-7,329	-42,355	32,821	79
06/03/2014 15:19:40.225	-7,391	-42,355	32,821	79
06/03/2014 15:19:40.256	-7,68	-42,355	32,833	79
06/03/2014 15:19:40.287	-7,68	-42,355	32,833	79
06/03/2014 15:19:40.319	-7,711	-42,355	32,833	79
06/03/2014 15:19:40.350	-7,727	-42,367	32,821	79
06/03/2014 15:19:40.381	-7,719	-42,367	32,833	79
06/03/2014 15:19:40.412	-7,696	-42,367	32,833	79
06/03/2014 15:19:40.444	-7,688	-42,38	32,821	79
06/03/2014 15:19:40.475	-7,688	-42,38	32,833	79
06/03/2014 15:19:40.506	-7,68	-42,392	32,833	79
06/03/2014 15:19:40.537	-7,657	-42,392	32,833	79
06/03/2014 15:19:40.569	-7,649	-42,392	32,833	79
06/03/2014 15:19:40.600	-7,649	-42,405	32,833	79
06/03/2014 15:19:40.631	-7,672	-42,405	32,833	79
06/03/2014 15:19:40.662	-7,649	-42,405	32,833	79
06/03/2014 15:19:40.694	-7,898	-42,405	32,833	79
06/03/2014 15:19:40.725	-7,859	-42,405	32,833	79
06/03/2014 15:19:40.756	-7,836	-42,405	32,833	79
06/03/2014 15:19:40.787	-7,766	-42,417	32,833	79
06/03/2014 15:19:40.819	-7,711	-42,417	32,833	79
06/03/2014 15:19:40.850	-7,657	-42,417	32,833	79
06/03/2014 15:19:40.881	-7,625	-42,43	32,833	79
06/03/2014 15:19:40.912	-7,664	-42,43	32,833	79
06/03/2014 15:19:40.944	-7,68	-42,442	32,833	79
06/03/2014 15:19:40.975	-7,649	-42,442	32,833	79
06/03/2014 15:19:41.006	-7,579	-42,442	32,833	79
06/03/2014 15:19:41.037	-7,516	-42,442	32,833	79
06/03/2014 15:19:41.069	-7,454	-42,455	32,833	79
06/03/2014 15:19:41.100	-7,384	-42,455	32,833	79
06/03/2014 15:19:41.131	-7,555	-42,455	32,833	79
06/03/2014 15:19:41.162	-7,407	-42,455	32,833	79
06/03/2014 15:19:41.194	-7,267	-42,455	32,833	79
06/03/2014 15:19:41.225	-7,095	-42,467	32,833	79
06/03/2014 15:19:41.256	-6,892	-42,467	32,833	79
06/03/2014 15:19:41.287	-6,744	-42,467	32,833	79
06/03/2014 15:19:41.319	-6,549	-42,467	32,833	79
06/03/2014 15:19:41.350	-6,393	-42,48	32,833	79
06/03/2014 15:19:41.381	-6,237	-42,492	32,833	79
06/03/2014 15:19:41.412	-6,073	-42,492	32,833	79
06/03/2014 15:19:41.444	-5,941	-42,492	32,833	79
06/03/2014 15:19:41.475	-5,785	-42,492	32,833	79
06/03/2014 15:19:41.506	-5,636	-42,505	32,846	79
06/03/2014 15:19:41.537	-5,504	-42,505	32,846	79
06/03/2014 15:19:41.569	-5,644	-42,505	32,958	79
06/03/2014 15:19:41.600	-5,488	-42,505	32,846	79
06/03/2014 15:19:41.631	-5,395	-42,505	32,846	79
06/03/2014 15:19:41.662	-5,324	-42,517	32,846	79
06/03/2014 15:19:41.694	-5,27	-42,517	32,846	79
06/03/2014 15:19:41.725	-5,176	-42,517	32,846	79
06/03/2014 15:19:41.756	-5,059	-42,517	32,846	79
06/03/2014 15:19:41.787	-4,95	-42,53	32,846	79
06/03/2014 15:19:41.819	-4,888	-42,53	32,846	79
06/03/2014 15:19:41.850	-4,778	-42,542	32,846	79
06/03/2014 15:19:41.881	-4,669	-42,542	32,846	79
06/03/2014 15:19:41.912	-4,63	-42,542	32,846	79
06/03/2014 15:19:41.944	-4,505	-42,555	32,846	79
06/03/2014 15:19:41.975	-4,451	-42,555	32,846	79
06/03/2014 15:19:42.006	-4,63	-42,555	32,858	79
06/03/2014 15:19:42.037	-4,591	-42,555	32,846	79
06/03/2014 15:19:42.069	-4,529	-42,555	32,846	79
06/03/2014 15:19:42.100	-4,529	-42,555	32,846	79
06/03/2014 15:19:42.131	-4,568	-42,568	32,846	79
06/03/2014 15:19:42.162	-4,615	-42,568	32,846	79
06/03/2014 15:19:42.194	-4,693	-42,568	32,846	79
06/03/2014 15:19:42.225	-4,755	-42,58	32,846	79
06/03/2014 15:19:42.256	-4,817	-42,58	32,846	79
06/03/2014 15:19:42.287	-4,888	-42,593	32,846	79
06/03/2014 15:19:42.319	-4,973	-42,593	32,846	79
06/03/2014 15:19:42.350	-5,129	-42,593	32,846	79
06/03/2014 15:19:42.381	-5,246	-42,593	32,846	79
06/03/2014 15:19:42.412	-5,488	-42,605	32,846	79
06/03/2014 15:19:42.444	-5,824	-42,593	32,846	79
06/03/2014 15:19:42.475	-5,933	-42,605	32,846	79
06/03/2014 15:19:42.506	-6,026	-42,605	32,846	79
06/03/2014 15:19:42.537	-6,089	-42,605	32,846	79
06/03/2014 15:19:42.569	-6,159	-42,618	32,846	79
06/03/2014 15:19:42.600	-6,229	-42,618	32,846	79
06/03/2014 15:19:42.631	-6,245	-42,618	32,846	79
06/03/2014 15:19:42.662	-6,292	-42,618	32,846	79
06/03/2014 15:19:42.694	-6,315	-42,63	32,846	79
06/03/2014 15:19:42.725	-6,346	-42,63	32,846	79
06/03/2014 15:19:42.756	-6,377	-42,643	32,846	79
06/03/2014 15:19:42.787	-6,416	-42,643	32,846	79
06/03/2014 15:19:42.819	-6,494	-42,643	32,846	79
06/03/2014 15:19:42.850	-6,502	-42,655	32,858	79
06/03/2014 15:19:42.881	-6,557	-42,655	32,846	79
06/03/2014 15:19:42.912	-6,588	-42,655	32,858	79
06/03/2014 15:19:42.944	-6,65	-42,655	32,846	79
06/03/2014 15:19:42.975	-6,682	-42,668	32,846	79
06/03/2014 15:19:43.006	-6,705	-42,668	32,858	79
06/03/2014 15:19:43.037	-6,728	-42,668	32,858	79
06/03/2014 15:19:43.069	-6,752	-42,668	32,846	79
06/03/2014 15:19:43.100	-6,822	-42,68	32,846	79
06/03/2014 15:19:43.131	-6,908	-42,68	32,846	79
06/03/2014 15:19:43.162	-7,056	-42,68	32,846	79
06/03/2014 15:19:43.194	-7,173	-42,68	32,858	79
06/03/2014 15:19:43.225	-7,22	-42,693	32,846	79
06/03/2014 15:19:43.256	-7,282	-42,693	32,846	79
06/03/2014 15:19:43.287	-7,376	-42,693	32,858	79
06/03/2014 15:19:43.319	-7,602	-42,693	32,858	79
06/03/2014 15:19:43.350	-7,618	-42,693	32,858	79
06/03/2014 15:19:43.381	-7,594	-42,705	32,858	79
06/03/2014 15:19:43.412	-7,602	-42,705	32,858	79
06/03/2014 15:19:43.444	-7,563	-42,705	32,846	79
06/03/2014 15:19:43.475	-7,571	-42,718	32,846	79
06/03/2014 15:19:43.506	-7,54	-42,718	32,846	79
06/03/2014 15:19:43.537	-7,532	-42,718	32,846	79
06/03/2014 15:19:43.569	-7,516	-42,73	32,858	79
06/03/2014 15:19:43.600	-7,516	-42,73	32,858	79
06/03/2014 15:19:43.631	-7,532	-42,73	32,858	79
06/03/2014 15:19:43.662	-7,524	-42,73	32,858	79
06/03/2014 15:19:43.694	-7,532	-42,743	32,846	79
06/03/2014 15:19:43.725	-7,54	-42,743	32,858	79
06/03/2014 15:19:43.756	-7,75	-42,743	32,858	79
06/03/2014 15:19:43.787	-7,766	-42,743	32,858	79
